region,piso,distrito,anio,mes_num,mes_nombre,n_cultivos,produccion_total_piso,t2m,t2m_max,t2m_min,prectotcorr,rh2m,allsky_sfc_sw_dwn,ws2m,ps,gwetroot,ts,t2mdew,qv2m
Puno,puna_alta,Ayaviri,2024,2,Febrero,7,8308.0,8.35,19.76,-0.86,4.11,73.13,17.94,2.02,61.16,0.53,10.41,2.89,7.75
Puno,puna_alta,Ayaviri,2024,3,Marzo,7,152297.689,8.3,19.09,0.07,2.97,75.59,18.08,1.7,61.18,0.57,10.17,3.46,8.05
Puno,puna_alta,Ayaviri,2024,4,Abril,7,4098809.9230000004,8.55,19.23,-2.95,1.0,69.94,20.37,1.53,61.18,0.54,10.06,2.13,7.39
Puno,puna_alta,Ayaviri,2024,5,Mayo,7,1365686.0459999999,6.68,18.94,-6.55,0.65,62.67,19.33,1.63,61.21,0.51,7.64,-1.62,5.82
Puno,puna_alta,Ayaviri,2024,6,Junio,7,34175.10000000016,5.5,17.36,-5.64,0.43,56.37,19.09,1.57,61.2,0.47,6.06,-4.3,4.67
Puno,puna_alta,Ayaviri,2024,7,Julio,7,0.0,4.82,16.86,-6.57,0.01,56.08,21.55,2.25,61.17,0.45,5.76,-5.23,4.35
Puno,puna_alta,Ayaviri,2024,8,Agosto,7,0.0,6.25,19.96,-6.12,0.01,54.23,22.2,2.29,61.15,0.41,8.31,-4.48,4.6
Puno,puna_alta,Ayaviri,2024,9,Septiembre,7,9112.0,8.26,19.01,-2.7,0.54,56.99,20.32,1.87,61.16,0.39,11.41,-1.52,5.67
Puno,puna_alta,Ayaviri,2024,10,Octubre,7,0.0,8.98,21.04,-3.41,0.66,53.1,21.59,2.27,61.13,0.38,12.48,-2.16,5.56
Puno,puna_alta,Ayaviri,2024,11,Noviembre,7,0.0,9.48,20.58,-2.17,2.05,57.96,20.25,2.27,61.01,0.39,12.9,-0.09,6.39
Puno,puna_alta,Ayaviri,2024,12,Diciembre,7,34213.699999999764,9.59,21.15,-0.44,0.7,59.47,20.05,2.2,61.03,0.4,12.7,0.53,6.58
Puno,puna_alta,Ayaviri,2025,1,Enero,7,71.0,8.61,21.47,-3.85,3.67,64.89,17.5,2.01,61.01,0.43,11.47,0.78,6.76
Puno,puna_alta,Ayaviri,2025,2,Febrero,7,4861.0,8.04,18.79,0.12,2.61,70.31,18.32,2.2,61.04,0.46,10.27,1.8,7.17
Puno,puna_alta,Ayaviri,2025,3,Marzo,7,33976.55,7.38,17.29,0.44,5.24,77.01,16.29,1.68,61.1,0.55,9.22,2.92,7.74
Puno,puna_alta,Ayaviri,2025,4,Abril,7,2468305.3170000003,7.1,17.54,-3.85,1.92,71.88,18.09,1.53,61.1,0.56,8.66,1.38,7.0
Puno,puna_alta,Ayaviri,2025,5,Mayo,7,2194848.0510000004,6.13,16.69,-4.2,0.6,70.29,18.35,1.45,61.19,0.52,7.45,-0.11,6.31
Puno,puna_alta,Ayaviri,2025,6,Junio,7,41017.5599999999,4.0,15.28,-5.36,3.38,70.68,18.43,2.08,61.14,0.54,4.7,-2.0,5.47
Puno,puna_alta,Ayaviri,2025,7,Julio,7,0.0,3.97,14.65,-5.44,0.02,61.64,20.11,1.73,61.2,0.52,4.66,-4.26,4.61
Puno,puna_alta,Ayaviri,2025,8,Agosto,7,0.0,4.93,16.4,-5.94,0.01,58.79,21.61,2.06,61.11,0.47,6.67,-4.25,4.69
Puno,puna_alta,Ayaviri,2025,9,Septiembre,7,0.0,6.58,19.33,-4.09,1.09,61.95,20.56,1.86,61.16,0.44,9.41,-1.79,5.59
Puno,puna_alta,Ayaviri,2025,10,Octubre,7,0.0,7.13,19.06,-2.7,0.82,63.98,20.69,1.9,61.06,0.44,10.31,-0.5,6.08
Puno,puna_alta,Ayaviri,2025,11,Noviembre,7,0.0,8.89,20.83,-1.96,0.56,51.97,22.67,1.94,61.02,0.41,12.32,-2.43,5.36
Puno,puna_alta,Ayaviri,2025,12,Diciembre,7,31616.000000000473,8.37,21.31,-0.6,1.89,55.97,22.67,2.21,60.92,0.41,11.39,-1.37,5.77
San Martin,selva_alto_mayo,Moyobamba,2020,1,Enero,18,98123.775,22.01,29.94,16.81,8.09,85.19,15.89,0.02,90.29,0.66,21.97,19.11,15.47
San Martin,selva_alto_mayo,Moyobamba,2020,2,Febrero,18,124779.279,21.63,27.08,16.27,2.96,87.17,15.86,0.06,90.34,0.69,21.49,19.2,15.54
San Martin,selva_alto_mayo,Moyobamba,2020,3,Marzo,18,101117.9,21.78,28.37,17.23,3.42,86.8,15.7,0.06,90.32,0.66,21.65,19.22,15.58
San Martin,selva_alto_mayo,Moyobamba,2020,4,Abril,18,114838.99999999997,21.8,28.84,16.49,2.05,84.11,15.32,0.05,90.44,0.63,21.71,18.64,15.03
San Martin,selva_alto_mayo,Moyobamba,2020,5,Mayo,18,124855.74699999999,21.94,29.1,16.78,2.24,82.18,15.36,0.06,90.51,0.6,21.81,18.3,14.69
San Martin,selva_alto_mayo,Moyobamba,2020,6,Junio,18,134882.311,22.22,29.48,17.02,0.65,77.26,16.42,0.06,90.5,0.57,22.12,17.36,13.84
San Martin,selva_alto_mayo,Moyobamba,2020,7,Julio,18,117326.59499999999,22.47,30.3,15.97,0.94,74.48,15.14,0.05,90.46,0.55,22.38,17.01,13.51
San Martin,selva_alto_mayo,Moyobamba,2020,8,Agosto,18,92351.40800000001,23.8,32.63,15.35,0.33,66.11,17.58,0.06,90.4,0.53,23.69,16.2,12.86
San Martin,selva_alto_mayo,Moyobamba,2020,9,Septiembre,18,100063.36099999999,24.12,32.79,17.12,1.3,67.42,15.24,0.05,90.37,0.53,24.03,16.91,13.46
San Martin,selva_alto_mayo,Moyobamba,2020,10,Octubre,18,75636.50899999999,24.19,32.81,16.64,1.81,68.51,18.08,0.05,90.28,0.54,24.08,17.15,13.69
San Martin,selva_alto_mayo,Moyobamba,2020,11,Noviembre,18,95640.43800000005,23.94,32.76,16.54,1.23,73.33,17.53,0.04,90.2,0.55,23.84,18.19,14.63
San Martin,selva_alto_mayo,Moyobamba,2020,12,Diciembre,18,0.0,23.02,30.91,17.8,2.6,76.4,16.3,0.01,90.19,0.55,23.0,18.05,14.48
San Martin,selva_alto_mayo,Moyobamba,2021,1,Enero,18,85708.568,22.61,30.54,17.16,1.91,76.92,16.94,0.01,90.21,0.57,22.59,17.85,14.28
San Martin,selva_alto_mayo,Moyobamba,2021,2,Febrero,18,124617.108,23.11,30.38,17.67,2.9,77.5,16.5,0.03,90.18,0.57,23.06,18.46,14.85
San Martin,selva_alto_mayo,Moyobamba,2021,3,Marzo,18,97587.46000000002,21.13,27.82,16.45,5.17,85.84,15.13,0.06,90.27,0.63,21.0,18.4,14.77
San Martin,selva_alto_mayo,Moyobamba,2021,4,Abril,18,123436.53000000001,21.83,29.31,17.16,1.56,83.39,16.07,0.05,90.35,0.61,21.73,18.54,14.88
San Martin,selva_alto_mayo,Moyobamba,2021,5,Mayo,18,0.0,22.83,31.14,17.52,0.7,74.27,15.56,0.05,90.47,0.56,22.7,17.38,13.83
San Martin,selva_alto_mayo,Moyobamba,2021,6,Junio,18,0.0,21.19,29.15,15.43,5.46,81.32,13.96,0.09,90.55,0.6,21.01,17.42,13.87
San Martin,selva_alto_mayo,Moyobamba,2021,7,Julio,18,137673.29499999998,21.44,30.09,14.93,0.67,75.14,16.77,0.09,90.62,0.58,21.27,16.16,12.81
San Martin,selva_alto_mayo,Moyobamba,2021,8,Agosto,18,87881.49600000001,23.48,32.96,15.8,0.29,66.18,17.18,0.06,90.5,0.54,23.32,15.93,12.62
San Martin,selva_alto_mayo,Moyobamba,2021,9,Septiembre,18,92506.19600000001,23.95,32.73,17.48,0.97,65.07,18.35,0.04,90.46,0.53,23.87,16.14,12.78
San Martin,selva_alto_mayo,Moyobamba,2021,10,Octubre,18,90600.61999999997,25.11,32.87,18.47,0.69,62.56,18.94,0.02,90.29,0.53,25.07,16.81,13.33
San Martin,selva_alto_mayo,Moyobamba,2021,11,Noviembre,18,114307.26899999996,24.47,31.57,18.46,0.73,64.04,17.04,0.01,90.19,0.53,24.45,16.62,13.21
San Martin,selva_alto_mayo,Moyobamba,2021,12,Diciembre,18,121951.53900000005,24.61,33.32,18.71,1.07,67.7,17.62,0.01,90.14,0.53,24.6,17.62,14.09
San Martin,selva_alto_mayo,Moyobamba,2022,1,Enero,18,124916.52900000001,24.72,33.72,17.71,0.58,61.8,18.26,0.01,90.19,0.53,24.7,16.09,12.86
San Martin,selva_alto_mayo,Moyobamba,2022,2,Febrero,18,110268.19,23.54,31.36,17.83,2.1,70.95,14.5,0.02,90.21,0.54,23.52,17.36,13.85
San Martin,selva_alto_mayo,Moyobamba,2022,3,Marzo,18,0.0,22.03,29.7,17.5,3.76,80.31,14.31,0.04,90.25,0.59,21.95,18.08,14.47
San Martin,selva_alto_mayo,Moyobamba,2022,4,Abril,18,0.0,21.76,29.1,17.14,4.79,84.0,14.18,0.06,90.33,0.61,21.64,18.6,14.95
San Martin,selva_alto_mayo,Moyobamba,2022,5,Mayo,18,128990.03900000002,21.94,29.7,16.24,1.98,80.09,14.47,0.06,90.49,0.59,21.82,17.86,14.25
San Martin,selva_alto_mayo,Moyobamba,2022,6,Junio,18,159955.18,21.0,28.63,14.26,2.17,78.21,15.91,0.08,90.5,0.59,20.8,16.5,13.12
San Martin,selva_alto_mayo,Moyobamba,2022,7,Julio,18,133328.96,22.67,30.08,16.33,0.53,72.55,16.81,0.06,90.48,0.56,22.53,16.83,13.34
San Martin,selva_alto_mayo,Moyobamba,2022,8,Agosto,18,103582.14000000001,23.15,32.35,14.23,0.83,63.89,17.9,0.08,90.48,0.54,22.94,14.99,11.98
San Martin,selva_alto_mayo,Moyobamba,2022,9,Septiembre,18,82718.9679999999,24.63,33.29,17.27,0.92,60.76,18.54,0.07,90.37,0.53,24.48,15.7,12.44
San Martin,selva_alto_mayo,Moyobamba,2022,10,Octubre,18,79909.35,23.69,32.64,16.94,2.18,71.02,18.34,0.04,90.28,0.56,23.61,17.33,13.85
San Martin,selva_alto_mayo,Moyobamba,2022,11,Noviembre,18,105912.89799999999,23.65,32.02,15.35,2.33,69.35,18.18,0.04,90.24,0.56,23.55,16.89,13.54
San Martin,selva_alto_mayo,Moyobamba,2022,12,Diciembre,18,98811.50500000012,23.6,33.41,16.9,0.88,67.82,18.47,0.02,90.18,0.55,23.57,16.52,13.2
San Martin,selva_alto_mayo,Moyobamba,2023,1,Enero,18,130322.0,22.82,30.98,16.84,2.03,71.61,16.55,0.01,90.29,0.55,22.8,16.75,13.31
San Martin,selva_alto_mayo,Moyobamba,2023,2,Febrero,18,139095.65999999997,23.03,30.92,18.02,0.94,72.67,15.2,0.02,90.29,0.54,23.0,17.3,13.78
San Martin,selva_alto_mayo,Moyobamba,2023,3,Marzo,18,100697.08499999999,21.97,31.16,17.26,4.26,81.53,14.09,0.03,90.3,0.59,21.9,18.24,14.61
San Martin,selva_alto_mayo,Moyobamba,2023,4,Abril,18,100503.38,22.07,29.14,16.36,2.57,81.76,14.46,0.04,90.32,0.6,22.0,18.38,14.74
San Martin,selva_alto_mayo,Moyobamba,2023,5,Mayo,18,135608.08000000002,23.28,31.16,17.31,1.16,75.83,14.5,0.04,90.44,0.56,23.2,18.19,14.56
San Martin,selva_alto_mayo,Moyobamba,2023,6,Junio,18,191891.93499999997,23.12,30.38,16.04,0.14,70.16,15.71,0.05,90.56,0.54,23.02,16.73,13.24
San Martin,selva_alto_mayo,Moyobamba,2023,7,Julio,18,158859.38,24.07,31.65,18.25,0.26,65.86,16.85,0.06,90.54,0.53,23.95,16.59,13.13
San Martin,selva_alto_mayo,Moyobamba,2023,8,Agosto,18,109637.32,25.3,33.88,17.08,0.3,58.73,19.39,0.04,90.44,0.52,25.23,15.91,12.59
San Martin,selva_alto_mayo,Moyobamba,2023,9,Septiembre,18,112793.79000000002,26.44,35.01,19.27,0.4,54.41,18.87,0.05,90.33,0.52,26.34,15.69,12.44
San Martin,selva_alto_mayo,Moyobamba,2023,10,Octubre,18,105676.30000000002,26.55,34.27,18.27,1.58,56.5,18.05,0.03,90.24,0.53,26.5,16.41,13.04
San Martin,selva_alto_mayo,Moyobamba,2023,11,Noviembre,18,123500.58000000005,24.27,33.22,18.39,1.84,71.23,17.14,0.02,90.21,0.55,24.25,17.91,14.4
San Martin,selva_alto_mayo,Moyobamba,2023,12,Diciembre,18,124924.14000000001,24.17,31.58,17.89,2.44,73.8,15.37,0.02,90.23,0.55,24.13,18.65,15.01
San Martin,selva_alto_mayo,Moyobamba,2024,1,Enero,18,128188.37,23.97,31.87,18.62,1.83,74.76,14.84,0.02,90.32,0.57,23.94,18.65,15.0
San Martin,selva_alto_mayo,Moyobamba,2024,2,Febrero,18,114447.81,23.79,33.99,18.51,2.72,77.64,15.93,0.05,90.32,0.58,23.68,19.05,15.41
San Martin,selva_alto_mayo,Moyobamba,2024,3,Marzo,18,109626.36,24.55,32.42,18.47,1.09,72.92,15.85,0.04,90.34,0.56,24.47,18.73,15.08
San Martin,selva_alto_mayo,Moyobamba,2024,4,Abril,18,115038.1,24.54,31.99,19.32,1.35,73.25,16.74,0.02,90.32,0.56,24.51,18.8,15.15
San Martin,selva_alto_mayo,Moyobamba,2024,5,Mayo,18,135428.27000000002,24.34,32.37,17.25,1.15,73.06,15.02,0.04,90.4,0.54,24.28,18.53,14.89
San Martin,selva_alto_mayo,Moyobamba,2024,6,Junio,18,166491.23000000004,24.27,31.72,16.84,0.29,65.4,16.52,0.05,90.47,0.53,24.15,16.6,13.17
San Martin,selva_alto_mayo,Moyobamba,2024,7,Julio,18,189437.80000000005,23.68,31.79,16.27,0.85,66.02,15.64,0.06,90.58,0.53,23.53,16.12,12.77
San Martin,selva_alto_mayo,Moyobamba,2024,8,Agosto,18,109290.29000000004,25.12,33.42,18.16,0.39,59.5,17.01,0.06,90.5,0.53,24.99,15.83,12.54
San Martin,selva_alto_mayo,Moyobamba,2024,9,Septiembre,18,74452.05000000003,25.5,34.17,18.84,1.04,62.09,15.8,0.08,90.34,0.53,25.29,16.8,13.37
San Martin,selva_alto_mayo,Moyobamba,2024,10,Octubre,18,83321.97000000003,25.68,34.9,18.48,1.74,62.31,18.62,0.05,90.29,0.53,25.59,17.09,13.61
San Martin,selva_alto_mayo,Moyobamba,2024,11,Noviembre,18,88127.91000000002,23.9,32.62,18.2,2.86,71.23,15.59,0.02,90.18,0.56,23.87,17.7,14.18
San Martin,selva_alto_mayo,Moyobamba,2024,12,Diciembre,18,94527.14000000001,24.3,32.23,18.71,0.79,70.76,16.88,0.01,90.21,0.55,24.28,18.01,14.42
San Martin,selva_alto_mayo,Moyobamba,2025,1,Enero,18,81412.59,23.8,31.98,18.08,1.43,69.17,16.77,0.02,90.29,0.55,23.77,17.17,13.68
San Martin,selva_alto_mayo,Moyobamba,2025,2,Febrero,18,92762.51,23.85,31.8,17.77,2.09,73.52,14.41,0.01,90.23,0.55,23.84,18.19,14.59
San Martin,selva_alto_mayo,Moyobamba,2025,3,Marzo,18,131591.46000000002,22.66,30.2,18.29,3.0,79.43,14.64,0.04,90.33,0.58,22.58,18.46,14.82
San Martin,selva_alto_mayo,Moyobamba,2025,4,Abril,18,116814.54000000002,23.0,30.58,18.02,2.8,77.88,15.16,0.04,90.34,0.58,22.93,18.41,14.78
San Martin,selva_alto_mayo,Moyobamba,2025,5,Mayo,18,142569.69,22.52,30.02,16.52,2.13,79.15,15.19,0.08,90.49,0.59,22.34,18.21,14.57
San Martin,selva_alto_mayo,Moyobamba,2025,6,Junio,18,141945.66,22.17,29.16,16.44,2.11,78.04,14.32,0.06,90.54,0.57,22.03,17.64,14.04
San Martin,selva_alto_mayo,Moyobamba,2025,7,Julio,18,177155.82,22.52,30.53,14.72,0.31,67.24,16.51,0.07,90.64,0.55,22.34,15.36,12.16
San Martin,selva_alto_mayo,Moyobamba,2025,8,Agosto,18,115871.32999999999,23.91,32.44,17.32,0.66,65.23,17.69,0.05,90.52,0.53,23.79,16.15,12.8
San Martin,selva_alto_mayo,Moyobamba,2025,9,Septiembre,18,96314.14999999997,24.11,32.48,17.46,1.63,67.46,16.27,0.05,90.47,0.54,24.02,16.86,13.39
San Martin,selva_alto_mayo,Moyobamba,2025,10,Octubre,18,88326.84999999996,23.5,32.33,17.97,2.82,73.83,17.05,0.04,90.33,0.55,23.42,17.91,14.32
San Martin,selva_alto_mayo,Moyobamba,2025,11,Noviembre,18,94661.00000000006,23.38,31.42,17.1,7.08,77.49,17.24,0.02,90.23,0.59,23.35,18.67,15.04
San Martin,selva_alto_mayo,Moyobamba,2025,12,Diciembre,18,103592.8,22.91,30.96,17.1,1.61,78.82,17.24,0.01,90.12,0.6,22.9,18.51,14.98
San Martin,selva_huallaga,Tocache,2020,1,Enero,4,72680.34,21.79,27.63,17.56,4.88,89.27,15.46,0.05,89.92,0.76,21.7,19.82,16.17
San Martin,selva_huallaga,Tocache,2020,2,Febrero,4,72157.95000000001,21.87,27.46,17.94,4.73,88.34,13.51,0.06,89.96,0.74,21.78,19.68,16.02
San Martin,selva_huallaga,Tocache,2020,3,Marzo,4,54830.67999999999,21.82,28.48,17.36,3.09,87.4,15.09,0.06,89.96,0.72,21.69,19.41,15.76
San Martin,selva_huallaga,Tocache,2020,4,Abril,4,66523.5,21.94,30.04,15.25,1.68,82.86,15.15,0.07,90.08,0.67,21.8,18.51,14.93
San Martin,selva_huallaga,Tocache,2020,5,Mayo,4,72023.37,22.25,30.55,15.93,2.07,79.38,15.26,0.08,90.15,0.63,22.07,17.98,14.43
San Martin,selva_huallaga,Tocache,2020,6,Junio,4,74974.31999999998,22.88,30.66,17.81,1.29,73.95,14.79,0.05,90.1,0.6,22.81,17.28,13.78
San Martin,selva_huallaga,Tocache,2020,7,Julio,4,65283.01000000001,22.3,30.51,15.74,3.27,76.88,15.18,0.08,90.08,0.61,22.11,17.46,13.93
San Martin,selva_huallaga,Tocache,2020,8,Agosto,4,70201.9,23.4,32.82,14.77,1.39,67.37,17.82,0.09,90.03,0.61,23.19,16.2,12.89
San Martin,selva_huallaga,Tocache,2020,9,Septiembre,4,77388.99999999999,24.03,32.61,17.46,1.18,68.95,14.24,0.07,89.98,0.59,23.85,17.22,13.77
San Martin,selva_huallaga,Tocache,2020,10,Octubre,4,80773.98000000001,24.49,33.69,18.12,1.23,68.94,16.76,0.04,89.89,0.58,24.4,17.62,14.14
San Martin,selva_huallaga,Tocache,2020,11,Noviembre,4,79798.94000000003,24.23,33.17,17.99,1.48,72.97,17.25,0.03,89.82,0.59,24.15,18.45,14.89
San Martin,selva_huallaga,Tocache,2020,12,Diciembre,4,0.0,23.03,31.41,17.72,5.47,79.35,14.39,0.02,89.79,0.62,23.0,18.77,15.17
San Martin,selva_huallaga,Tocache,2021,1,Enero,4,76005.5,21.99,28.31,17.22,3.11,84.1,14.55,0.03,89.82,0.69,21.94,18.93,15.31
San Martin,selva_huallaga,Tocache,2021,2,Febrero,4,71147.62,22.48,29.69,18.48,3.27,83.25,14.91,0.04,89.81,0.66,22.4,19.21,15.59
San Martin,selva_huallaga,Tocache,2021,3,Marzo,4,74546.4,21.28,28.32,17.14,6.69,87.98,14.59,0.06,89.89,0.69,21.16,19.01,15.38
San Martin,selva_huallaga,Tocache,2021,4,Abril,4,70144.09,21.05,26.52,16.77,5.28,90.47,15.07,0.07,89.98,0.75,20.92,19.33,15.67
San Martin,selva_huallaga,Tocache,2021,5,Mayo,4,0.0,21.57,28.96,15.82,1.8,83.8,15.4,0.14,90.12,0.68,21.25,18.43,14.81
San Martin,selva_huallaga,Tocache,2021,6,Junio,4,0.0,21.24,28.51,15.44,2.1,80.71,14.32,0.11,90.17,0.64,21.02,17.39,13.87
San Martin,selva_huallaga,Tocache,2021,7,Julio,4,73129.81999999999,22.03,30.73,14.38,1.63,69.03,16.36,0.11,90.24,0.61,21.75,15.28,12.15
San Martin,selva_huallaga,Tocache,2021,8,Agosto,4,68998.01999999999,23.72,33.2,15.23,0.94,63.89,16.38,0.08,90.11,0.59,23.53,15.58,12.41
San Martin,selva_huallaga,Tocache,2021,9,Septiembre,4,85973.76999999999,23.62,32.64,17.13,2.54,69.06,16.91,0.07,90.07,0.6,23.47,16.8,13.38
San Martin,selva_huallaga,Tocache,2021,10,Octubre,4,88400.47700000001,24.33,33.7,16.38,1.94,69.33,17.36,0.05,89.91,0.6,24.24,17.63,14.12
San Martin,selva_huallaga,Tocache,2021,11,Noviembre,4,91552.67999999998,23.52,32.36,17.88,3.72,74.61,14.8,0.03,89.8,0.62,23.46,18.15,14.6
San Martin,selva_huallaga,Tocache,2021,12,Diciembre,4,96780.77999999998,22.86,31.47,18.23,4.18,80.85,16.03,0.04,89.76,0.65,22.77,19.05,15.45
San Martin,selva_huallaga,Tocache,2022,1,Enero,4,90371.85,23.64,32.08,16.3,2.19,72.7,15.63,0.05,89.81,0.63,23.51,17.86,14.34
San Martin,selva_huallaga,Tocache,2022,2,Febrero,4,86234.59,21.92,29.5,16.72,5.58,83.61,13.01,0.05,89.85,0.67,21.82,18.73,15.12
San Martin,selva_huallaga,Tocache,2022,3,Marzo,4,0.0,21.36,27.06,17.43,7.25,88.75,13.5,0.06,89.88,0.73,21.24,19.29,15.64
San Martin,selva_huallaga,Tocache,2022,4,Abril,4,0.0,21.94,28.8,17.2,1.78,85.27,14.98,0.07,89.95,0.69,21.77,19.11,15.45
San Martin,selva_huallaga,Tocache,2022,5,Mayo,4,78288.45000000001,21.4,29.1,15.59,4.0,83.75,14.2,0.08,90.11,0.66,21.25,18.22,14.6
San Martin,selva_huallaga,Tocache,2022,6,Junio,4,84552.04000000001,20.84,28.62,13.57,2.11,79.03,15.93,0.14,90.12,0.65,20.48,16.65,13.28
San Martin,selva_huallaga,Tocache,2022,7,Julio,4,77341.48999999998,23.02,31.06,16.83,1.88,70.44,16.15,0.1,90.09,0.61,22.73,16.69,13.27
San Martin,selva_huallaga,Tocache,2022,8,Agosto,4,89113.31,22.74,32.14,13.46,1.54,66.36,16.26,0.12,90.1,0.61,22.4,15.24,12.23
San Martin,selva_huallaga,Tocache,2022,9,Septiembre,4,90620.29999999997,24.35,33.39,17.31,1.65,64.18,17.04,0.08,89.97,0.6,24.14,16.3,12.98
San Martin,selva_huallaga,Tocache,2022,10,Octubre,4,103164.46,24.29,33.81,17.01,2.2,69.03,17.5,0.04,89.87,0.6,24.22,17.39,13.95
San Martin,selva_huallaga,Tocache,2022,11,Noviembre,4,108426.63999999998,23.72,32.42,13.94,2.93,69.28,17.55,0.05,89.87,0.61,23.58,16.95,13.67
San Martin,selva_huallaga,Tocache,2022,12,Diciembre,4,137206.59999999998,23.18,32.75,17.47,5.11,73.75,15.83,0.06,89.79,0.63,23.03,17.67,14.17
San Martin,selva_huallaga,Tocache,2023,1,Enero,4,93960.57,22.39,29.98,16.78,3.41,77.74,14.62,0.04,89.89,0.65,22.29,17.83,14.27
San Martin,selva_huallaga,Tocache,2023,2,Febrero,4,82827.85,23.01,30.54,18.15,3.12,75.76,14.14,0.02,89.89,0.63,22.97,18.03,14.46
San Martin,selva_huallaga,Tocache,2023,3,Marzo,4,85743.57999999999,21.69,29.27,17.35,4.7,85.03,13.52,0.07,89.94,0.66,21.53,18.84,15.2
San Martin,selva_huallaga,Tocache,2023,4,Abril,4,82925.88,22.14,29.36,17.27,2.21,83.27,14.92,0.06,89.93,0.66,22.02,18.89,15.24
San Martin,selva_huallaga,Tocache,2023,5,Mayo,4,86036.94,23.7,32.05,17.55,1.29,72.35,14.06,0.04,90.06,0.6,23.62,17.78,14.23
San Martin,selva_huallaga,Tocache,2023,6,Junio,4,87926.57,23.27,31.55,15.83,0.9,68.15,16.21,0.09,90.18,0.59,23.02,16.28,12.93
San Martin,selva_huallaga,Tocache,2023,7,Julio,4,83680.01000000001,24.66,32.6,18.05,0.27,61.26,17.11,0.07,90.15,0.57,24.49,15.98,12.66
San Martin,selva_huallaga,Tocache,2023,8,Agosto,4,100845.62999999999,25.42,34.51,16.81,0.88,57.27,17.88,0.09,90.04,0.58,25.22,15.51,12.33
San Martin,selva_huallaga,Tocache,2023,9,Septiembre,4,115145.56999999995,26.43,35.51,18.96,0.88,56.0,16.34,0.05,89.93,0.57,26.33,16.08,12.78
San Martin,selva_huallaga,Tocache,2023,10,Octubre,4,106317.56,27.64,36.57,19.86,0.34,50.9,15.76,0.03,89.83,0.57,27.57,15.82,12.6
San Martin,selva_huallaga,Tocache,2023,11,Noviembre,4,104322.16999999997,25.3,34.25,19.05,1.96,66.3,15.04,0.02,89.8,0.58,25.25,17.72,14.25
San Martin,selva_huallaga,Tocache,2023,12,Diciembre,4,103867.39000000001,23.45,31.69,18.32,6.83,81.96,14.1,0.03,89.85,0.66,23.39,19.81,16.19
San Martin,selva_huallaga,Tocache,2024,1,Enero,4,93272.08,24.56,33.07,18.63,0.99,72.93,15.06,0.04,89.91,0.64,24.5,18.83,15.2
San Martin,selva_huallaga,Tocache,2024,2,Febrero,4,85402.0,24.36,32.81,19.37,2.88,75.04,14.78,0.02,89.94,0.61,24.31,19.02,15.41
San Martin,selva_huallaga,Tocache,2024,3,Marzo,4,120653.7,24.38,32.45,18.14,2.3,75.31,15.06,0.05,89.96,0.62,24.27,19.23,15.58
San Martin,selva_huallaga,Tocache,2024,4,Abril,4,85383.44,24.93,32.91,19.48,1.27,71.64,14.92,0.02,89.93,0.6,24.9,18.81,15.2
San Martin,selva_huallaga,Tocache,2024,5,Mayo,4,87329.68999999999,25.05,33.89,17.51,1.07,68.67,15.79,0.03,90.02,0.58,24.98,18.18,14.61
San Martin,selva_huallaga,Tocache,2024,6,Junio,4,51301.399999999994,24.89,33.02,17.32,0.86,60.24,15.16,0.07,90.08,0.58,24.68,15.88,12.63
San Martin,selva_huallaga,Tocache,2024,7,Julio,4,87711.45999999999,23.94,32.76,16.28,1.19,61.44,15.76,0.1,90.19,0.59,23.67,15.23,12.14
San Martin,selva_huallaga,Tocache,2024,8,Agosto,4,84163.0,25.44,33.71,18.66,0.46,54.63,15.82,0.09,90.11,0.57,25.19,14.85,11.83
San Martin,selva_huallaga,Tocache,2024,9,Septiembre,4,73634.5,26.19,34.91,19.17,1.25,55.4,14.65,0.09,89.95,0.57,25.94,15.7,12.49
San Martin,selva_huallaga,Tocache,2024,10,Octubre,4,81287.5,25.84,35.43,19.14,2.74,64.07,16.63,0.05,89.89,0.59,25.71,17.59,14.11
San Martin,selva_huallaga,Tocache,2024,11,Noviembre,4,93699.3,23.03,30.48,18.19,5.35,81.27,13.68,0.06,89.81,0.65,22.91,19.28,15.67
San Martin,selva_huallaga,Tocache,2024,12,Diciembre,4,98830.19000000009,23.27,30.94,18.11,4.71,80.43,14.62,0.04,89.83,0.66,23.19,19.34,15.71
San Martin,selva_huallaga,Tocache,2025,1,Enero,4,81271.45,23.67,31.33,18.13,2.33,72.98,14.43,0.03,89.88,0.63,23.6,17.93,14.4
San Martin,selva_huallaga,Tocache,2025,2,Febrero,4,80747.15,23.53,31.66,18.46,2.63,76.62,14.23,0.03,89.84,0.62,23.48,18.61,15.0
San Martin,selva_huallaga,Tocache,2025,3,Marzo,4,110078.57,22.76,31.19,18.13,2.53,80.45,12.88,0.05,89.96,0.62,22.63,18.77,15.14
San Martin,selva_huallaga,Tocache,2025,4,Abril,4,88600.70000000001,23.4,32.25,17.78,2.38,77.28,13.84,0.05,89.95,0.61,23.32,18.62,15.01
San Martin,selva_huallaga,Tocache,2025,5,Mayo,4,92030.75000000001,22.87,31.12,16.66,2.79,78.17,14.54,0.09,90.11,0.62,22.67,18.3,14.69
San Martin,selva_huallaga,Tocache,2025,6,Junio,4,61133.46999999997,21.86,29.12,16.59,3.65,82.24,14.02,0.09,90.17,0.64,21.64,18.27,14.67
